metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
vus,1778879858,70.000000,,,,,,,,,,,,,,,,
vus_max,1778879858,2070.000000,,,,,,,,,,,,,,,,
vus,1778879859,70.000000,,,,,,,,,,,,,,,,
vus_max,1778879859,2070.000000,,,,,,,,,,,,,,,,
vus,1778879860,70.000000,,,,,,,,,,,,,,,,
vus_max,1778879860,2070.000000,,,,,,,,,,,,,,,,
vus,1778879861,70.000000,,,,,,,,,,,,,,,,
vus_max,1778879861,2070.000000,,,,,,,,,,,,,,,,
vus,1778879862,70.000000,,,,,,,,,,,,,,,,
vus_max,1778879862,2070.000000,,,,,,,,,,,,,,,,
vus,1778879863,70.000000,,,,,,,,,,,,,,,,
vus_max,1778879863,2070.000000,,,,,,,,,,,,,,,,
vus,1778879864,70.000000,,,,,,,,,,,,,,,,
vus_max,1778879864,2070.000000,,,,,,,,,,,,,,,,
vus,1778879865,70.000000,,,,,,,,,,,,,,,,
vus_max,1778879865,2070.000000,,,,,,,,,,,,,,,,
vus,1778879866,70.000000,,,,,,,,,,,,,,,,
vus_max,1778879866,2070.000000,,,,,,,,,,,,,,,,
http_reqs,1778879867,1.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_duration,1778879867,59998.960723,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_blocked,1778879867,1.313528,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_connecting,1778879867,1.296073,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_tls_handshaking,1778879867,0.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_sending,1778879867,0.457026,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_waiting,1778879867,59998.503697,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_receiving,1778879867,0.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_failed,1778879867,1.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_reqs,1778879867,1.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_duration,1778879867,59999.837611,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_blocked,1778879867,1.502680,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_connecting,1778879867,1.457075,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_tls_handshaking,1778879867,0.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_sending,1778879867,0.080991,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_waiting,1778879867,59999.756620,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_receiving,1778879867,0.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_failed,1778879867,1.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_reqs,1778879867,1.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_duration,1778879867,59999.589357,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_blocked,1778879867,1.170185,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_connecting,1778879867,1.135804,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_tls_handshaking,1778879867,0.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_sending,1778879867,0.468175,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_waiting,1778879867,59999.121182,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_receiving,1778879867,0.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_failed,1778879867,1.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_reqs,1778879867,1.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_duration,1778879867,59999.922347,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_blocked,1778879867,1.369179,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_connecting,1778879867,1.354172,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_tls_handshaking,1778879867,0.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_sending,1778879867,0.023743,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_waiting,1778879867,59999.898604,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_receiving,1778879867,0.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_failed,1778879867,1.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_reqs,1778879867,1.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_duration,1778879867,59999.681676,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_blocked,1778879867,1.638805,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_connecting,1778879867,1.624520,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_tls_handshaking,1778879867,0.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_sending,1778879867,0.483938,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_waiting,1778879867,59999.197738,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
http_req_receiving,1778879867,0.000000,,request timeout,1050,false,,GET,http://172.31.45.57:8081/api/io,,warmup,,0,,,http://172.31.45.57:8081/api/io,phase=warmup,
