timestamp,cpu_pct,mem_rss_kb,mem_vsz_kb,threads_total,ygc,ygc_time_s,fgc,fgc_time_s,heap_used_kb,heap_capacity_kb,metaspace_used_kb
1779078567,0.00,214972,9377712,52,10,0.034,0,0.000,38420,63488,55114
1779078568,0.00,214972,9377712,52,10,0.034,0,0.000,38420,63488,55114
1779078570,0.00,214972,9377712,52,10,0.034,0,0.000,38420,63488,55114
1779078571,104.99,230060,9953200,106,11,0.041,0,0.000,44996,67584,59090
1779078572,78.67,234696,9953200,106,12,0.043,0,0.000,48066,69632,59139
1779078573,29.37,234992,9953200,105,13,0.045,0,0.000,46133,71680,59139
1779078574,25.06,234992,9953200,105,14,0.047,0,0.000,40102,71680,59139
1779078575,23.53,235060,9953200,104,14,0.047,0,0.000,52390,71680,59139
1779078576,36.04,235588,9953200,104,15,0.048,0,0.000,44198,71680,58834
1779078577,19.62,235588,9953200,104,15,0.048,0,0.000,56486,71680,58834
1779078579,19.17,235676,9953200,103,16,0.050,0,0.000,48294,71680,58834
1779078580,19.49,235676,9953200,103,16,0.050,0,0.000,58534,71680,58834
1779078581,19.53,235692,9953200,103,17,0.053,0,0.000,45514,71680,58834
1779078582,19.64,235692,9953200,103,17,0.053,0,0.000,57802,71680,58834
1779078583,24.70,235692,9953200,103,18,0.055,0,0.000,44296,73728,58834
1779078584,18.79,236468,9953200,103,18,0.055,0,0.000,56584,73728,58834
1779078585,18.79,236468,9953200,103,19,0.056,0,0.000,42248,73728,58835
1779078587,17.58,236468,9953200,103,19,0.056,0,0.000,52488,73728,58835
1779078588,16.76,236468,9953200,103,19,0.056,0,0.000,64776,73728,58835
1779078589,20.65,236468,9953200,103,20,0.059,0,0.000,47803,73728,58835
1779078590,17.04,236468,9953200,103,20,0.059,0,0.000,58043,73728,58835
1779078591,24.51,236468,9953200,104,21,0.060,0,0.000,41659,73728,58835
1779078592,16.87,236468,9953200,103,21,0.060,0,0.000,51899,73728,58835
1779078593,16.85,236468,9953200,103,21,0.060,0,0.000,64187,73728,58835
1779078594,17.86,236468,9953200,103,22,0.061,0,0.000,45755,73728,58835
1779078596,17.08,236468,9953200,103,22,0.061,0,0.000,58043,73728,58835
1779078597,17.43,236468,9953200,103,23,0.063,0,0.000,41229,73728,58835
1779078598,16.78,236468,9953200,103,23,0.063,0,0.000,51469,73728,58835
1779078599,17.45,236468,9953200,103,23,0.063,0,0.000,63757,73728,58835
1779078600,24.83,236468,9953200,103,24,0.064,0,0.000,45325,73728,58835
1779078601,16.95,236468,9953200,103,24,0.064,0,0.000,57613,73728,58835
1779078602,18.69,236468,9953200,103,25,0.066,0,0.000,39181,73728,58835
1779078604,16.89,236468,9953200,103,25,0.066,0,0.000,51469,73728,58835
1779078605,17.64,236468,9953200,103,25,0.066,0,0.000,61709,73728,58835
1779078606,18.69,236468,9953200,103,26,0.068,0,0.000,44811,71680,58835
1779078607,16.76,236468,9953200,103,26,0.068,0,0.000,57099,71680,58835
1779078608,24.94,236468,9953200,103,27,0.070,0,0.000,38667,73728,58835
1779078609,16.98,236468,9953200,103,27,0.070,0,0.000,50955,73728,58835
1779078610,18.71,236468,9953200,103,27,0.070,0,0.000,61195,73728,58835
1779078611,16.96,236468,9953200,103,28,0.071,0,0.000,42763,73728,58835
1779078613,16.96,236468,9953200,103,28,0.071,0,0.000,53003,73728,58835
1779078614,17.86,236468,9953200,103,28,0.071,0,0.000,65291,73728,58835
1779078615,18.67,236468,9953200,103,29,0.073,0,0.000,46915,73728,58835
1779078616,17.56,236468,9953200,103,29,0.073,0,0.000,57155,73728,58835
1779078617,23.87,236468,9953200,103,30,0.075,0,0.000,39286,73728,58835
1779078618,17.98,236468,9953200,103,30,0.075,0,0.000,49526,73728,58835
1779078619,17.23,236468,9953200,103,30,0.075,0,0.000,61814,73728,58835
1779078621,17.62,236468,9953200,103,31,0.076,0,0.000,43594,73728,58835
1779078622,15.81,236468,9953200,103,31,0.076,0,0.000,55882,73728,58835
1779078623,17.80,236468,9953200,103,32,0.078,0,0.000,37298,73728,58835
1779078624,17.84,236468,9953200,103,32,0.078,0,0.000,49586,73728,58835
1779078625,17.49,236468,9953200,103,32,0.078,0,0.000,59826,73728,58835
1779078626,23.03,236468,9953200,103,33,0.080,0,0.000,43544,73728,58835
1779078627,16.76,236468,9953200,103,33,0.080,0,0.000,53784,73728,58835
1779078628,15.70,236468,9953200,103,34,0.081,0,0.000,37410,73728,58835
1779078630,16.76,236468,9953200,103,34,0.081,0,0.000,47650,73728,58835
1779078631,106.49,321776,10291120,436,41,0.099,0,0.000,115559,196608,58837
1779078632,94.74,332508,10291120,436,42,0.104,0,0.000,140574,198656,58839
1779078633,117.36,336348,10291120,435,44,0.111,0,0.000,132344,200704,58839
1779078634,117.16,339208,10291120,435,45,0.115,0,0.000,157862,198656,58839
1779078635,137.44,339932,10291120,435,47,0.122,0,0.000,146442,198656,58839
1779078636,153.01,341188,10291120,435,49,0.130,0,0.000,126926,198656,58841
1779078638,149.89,341964,10291120,435,50,0.134,0,0.000,168744,198656,58841
1779078639,175.59,351964,10291120,434,52,0.142,0,0.000,149940,198656,58841
1779078640,174.07,355120,10291120,434,54,0.150,0,0.000,130074,198656,58841
1779078641,195.40,357696,10291120,434,56,0.158,0,0.000,117602,198656,58841
1779078642,195.73,359424,10291120,433,57,0.162,0,0.000,182983,198656,58841
1779078643,224.14,366936,10291120,435,59,0.170,0,0.000,186656,202752,58842
1779078644,206.51,370904,10291120,435,61,0.178,0,0.000,184525,206848,58842
