timestamp,duration_ms
1778538458,149.992441
1778538458,102.499763
1778538458,104.815851
1778538458,104.525555
1778538458,105.205613
1778538458,105.231331
1778538458,105.480850
1778538458,105.276874
1778538458,105.192272
1778538458,105.777675
1778538458,105.361428
1778538458,105.536555
1778538458,105.465544
1778538458,106.843303
1778538458,106.094370
1778538458,106.880051
1778538458,107.079945
1778538458,107.126400
1778538458,106.835739
1778538458,107.146258
1778538458,149.195170
1778538458,107.367692
1778538458,108.065642
1778538458,108.306934
1778538458,109.074008
1778538458,108.174246
1778538458,109.031769
1778538458,108.868372
1778538458,108.934124
1778538458,108.739581
1778538458,109.952156
1778538458,109.388273
1778538458,115.589494
1778538458,116.814193
1778538458,116.861609
1778538458,116.629399
1778538458,116.974928
1778538458,116.755547
1778538458,116.665105
1778538458,116.242161
1778538458,116.463332
1778538458,118.925513
1778538458,120.153375
1778538458,118.975340
1778538458,118.674971
1778538458,118.770644
1778538458,118.831643
1778538458,119.741385
1778538458,120.795719
1778538458,119.804972
1778538458,120.635106
1778538458,119.255999
1778538458,117.272935
1778538458,121.335510
1778538458,121.051840
1778538458,120.272479
1778538458,119.260686
1778538458,119.999691
1778538458,118.782520
1778538458,119.759493
1778538458,120.791056
1778538458,123.857485
1778538458,123.624796
1778538458,123.846123
1778538458,123.884698
1778538458,120.689102
1778538458,123.322286
1778538458,124.902478
1778538458,131.354825
1778538458,134.569998
1778538458,134.138688
1778538458,131.563045
1778538458,133.741961
1778538458,131.053033
1778538458,135.744427
1778538458,135.596299
1778538458,135.555171
1778538458,135.947578
1778538458,136.482848
1778538458,136.080567
1778538458,135.513588
1778538458,135.320096
1778538458,130.085105
1778538458,135.448365
1778538458,135.523246
1778538458,130.515278
1778538458,135.650745
1778538458,130.812885
1778538458,131.468073
1778538458,136.099605
1778538458,130.665232
1778538458,131.993169
1778538458,132.159180
1778538458,130.451982
1778538458,130.438804
1778538458,135.004724
1778538458,132.503467
1778538458,137.013242
1778538458,132.092204
1778538458,135.338051
1778538458,136.895533
1778538458,135.142063
1778538458,135.937938
1778538458,132.681931
1778538458,135.405988
1778538458,137.186197
1778538458,132.952737
1778538458,131.971440
1778538458,180.508289
1778538458,131.828313
1778538458,137.518358
1778538458,131.566430
1778538458,131.519934
1778538458,131.564033
1778538458,137.570097
1778538458,137.945662
1778538458,131.047251
1778538458,137.362447
1778538458,131.470379
1778538458,137.456014
1778538458,137.592980
1778538458,137.879046
1778538458,137.233052
1778538458,136.715739
1778538458,137.519144
1778538458,136.850408
1778538458,137.534716
1778538458,138.363680
1778538458,137.418773
1778538458,137.578127
1778538458,138.524905
1778538458,137.812184
1778538458,138.537164
1778538458,137.870503
1778538458,138.067356
1778538458,137.870624
1778538458,138.215267
1778538458,138.752227
1778538458,138.140449
1778538458,138.134556
1778538458,139.730359
1778538458,142.021918
1778538458,142.033043
1778538458,142.132489
1778538458,142.133141
1778538458,147.071652
1778538458,144.629526
1778538458,144.806558
1778538458,149.178193
1778538458,145.007067
1778538458,145.824357
1778538458,146.046062
1778538458,159.589886
1778538458,159.240594
1778538458,159.535845
1778538458,159.336912
1778538458,159.045787
1778538458,158.148177
1778538458,157.648437
1778538458,158.013810
1778538458,159.944977
1778538458,160.423095
1778538458,161.028193
1778538458,160.362190
1778538458,159.569323
1778538458,159.513684
1778538458,160.694694
1778538458,159.575941
1778538458,159.450740
1778538458,158.449723
1778538458,161.935706
1778538458,160.367479
1778538458,160.758279
1778538458,158.932323
1778538458,159.777011
1778538458,159.118150
1778538458,159.009152
1778538458,162.521061
1778538458,159.371170
1778538458,161.021688
1778538458,161.780329
1778538458,164.216474
1778538458,161.898655
1778538458,163.363262
1778538458,165.047871
1778538458,163.929407
1778538458,163.431377
1778538458,164.163759
1778538458,164.858293
1778538458,165.670087
1778538458,165.262192
1778538458,168.210448
1778538458,164.367039
1778538458,168.434576
1778538458,165.703325
1778538458,164.751506
1778538458,168.451206
1778538458,164.436704
1778538458,167.362344
1778538458,166.041128
1778538458,162.948134
1778538458,168.710732
1778538458,163.958692
1778538458,162.803452
1778538458,165.561188
1778538458,164.634696
1778538458,163.310338
1778538458,161.386465
1778538458,161.623931
1778538458,159.595277
1778538458,163.543471
1778538458,162.055417
1778538458,161.934193
1778538458,161.896148
1778538458,195.606622
1778538458,195.655287
1778538458,198.137517
1778538458,196.609503
1778538458,196.392026
1778538458,201.691446
1778538458,191.549584
1778538458,196.286585
1778538458,201.412042
1778538458,201.735450
1778538458,196.754822
1778538458,197.429695
1778538458,203.093552
1778538458,203.569797
1778538458,201.528883
1778538458,203.988423
1778538458,202.814930
1778538458,201.604505
1778538458,200.113014
1778538458,198.975453
1778538458,203.645755
1778538458,202.470377
1778538458,202.894758
1778538458,201.249226
1778538458,202.816619
1778538458,200.021479
1778538458,201.010958
1778538458,205.849721
1778538458,200.449086
1778538458,205.791676
1778538458,205.960023
1778538458,203.916325
1778538458,205.357686
1778538458,205.347788
1778538458,203.992449
1778538458,205.419029
1778538458,205.217919
1778538458,203.606813
1778538458,203.295182
1778538458,202.458516
1778538458,205.241001
1778538458,208.862018
1778538458,203.970500
1778538458,204.559541
1778538458,204.284061
1778538458,202.113509
1778538458,204.323150
1778538458,207.768079
1778538458,204.856600
1778538458,208.825946
1778538458,202.913206
1778538458,207.331978
1778538458,202.556128
1778538458,204.413042
1778538458,206.102156
1778538458,205.968456
1778538458,202.422448
1778538458,208.614714
1778538458,201.815919
1778538458,203.278570
1778538458,206.774665
1778538458,206.572707
1778538458,202.801511
1778538458,202.808053
1778538458,203.845500
1778538458,202.448204
1778538458,204.057110
1778538458,211.622234
1778538458,202.750340
1778538458,212.009400
1778538458,202.357191
1778538458,211.185337
1778538458,211.224916
1778538458,202.441098
1778538458,203.094421
1778538458,208.915438
1778538458,215.582353
1778538458,216.173981
1778538458,213.176110
1778538458,212.865482
1778538458,203.156366
1778538458,213.626617
1778538458,213.042519
1778538458,208.277448
1778538458,211.245311
1778538458,210.480607
1778538458,212.615439
1778538458,209.213196
1778538458,210.086283
1778538458,212.590611
1778538458,210.499835
1778538458,209.556019
1778538458,209.274609
1778538458,202.514326
1778538458,209.088769
1778538458,213.243562
1778538458,209.571278
1778538458,202.640042
1778538458,208.286765
1778538458,208.236381
1778538458,208.266551
1778538458,208.071850
1778538458,208.419533
1778538458,207.371760
1778538458,201.002634
1778538458,213.533767
1778538458,212.230954
1778538458,206.941912
1778538458,207.528161
1778538458,208.435512
1778538458,206.869612
1778538458,213.555367
1778538458,212.888096
1778538458,202.521872
1778538458,207.047726
1778538458,208.578292
1778538458,211.050613
1778538458,206.116193
1778538458,208.145360
1778538458,212.677917
1778538458,210.482358
1778538458,214.582081
1778538458,211.191752
1778538458,212.940264
1778538458,211.642087
1778538458,214.691991
1778538458,210.584001
1778538458,212.184879
1778538458,208.050399
1778538458,212.363242
1778538458,211.718478
1778538458,214.238538
1778538458,212.435206
1778538458,207.578434
1778538458,207.922254
1778538458,211.064224
1778538458,214.918555
1778538458,215.267541
1778538458,215.628507
1778538458,211.921328
1778538458,214.184396
1778538458,209.220314
1778538458,211.176058
1778538458,213.831941
1778538458,209.556385
1778538458,211.370471
1778538458,208.917790
1778538458,209.226114
1778538458,210.185875
1778538458,213.467974
1778538458,211.402826
1778538458,210.816536
1778538458,215.472739
1778538458,215.172003
1778538458,213.291328
1778538458,213.039386
1778538458,214.510200
1778538458,212.806443
1778538458,210.539072
1778538458,213.907144
1778538458,210.547935
1778538458,210.151619
1778538458,213.728209
1778538458,210.655606
1778538458,210.866614
1778538458,210.790647
1778538458,213.532348
1778538458,214.841455
1778538458,210.838591
1778538458,214.577194
1778538458,213.822809
1778538458,213.091220
1778538458,211.288336
1778538458,218.225390
1778538458,212.273971
1778538458,218.364039
1778538458,213.574680
1778538458,213.822769
1778538458,211.467543
1778538458,218.752449
1778538458,217.906839
1778538458,214.630634
1778538458,211.993191
1778538458,218.657714
1778538458,212.460910
1778538458,211.706314
1778538458,217.326337
1778538458,220.408583
1778538458,212.437440
1778538458,215.991903
1778538458,212.312364
1778538458,217.406376
1778538458,210.684908
1778538458,211.654290
1778538458,216.745930
1778538458,212.097532
1778538458,215.125439
1778538458,212.811059
1778538458,211.960686
1778538458,213.135624
1778538458,221.575330
1778538458,215.534289
1778538458,221.158463
1778538458,212.150214
1778538458,212.971760
1778538458,212.970565
1778538458,212.785706
1778538458,220.195959
1778538458,219.538254
1778538458,213.759509
1778538458,220.591973
1778538458,218.007435
1778538458,215.758522
1778538458,220.385120
1778538458,213.339650
1778538458,212.708605
1778538458,218.439472
1778538458,215.739200
1778538458,221.116603
1778538458,220.727404
1778538458,218.896362
1778538458,217.105413
1778538458,221.041778
1778538458,222.276243
1778538458,220.487129
1778538458,219.473791
1778538458,220.105167
1778538458,221.220586
1778538458,211.127743
1778538458,216.922424
1778538458,222.778035
1778538458,222.495348
1778538458,214.568169
1778538458,220.203266
1778538458,215.539619
1778538458,216.143410
1778538458,220.010511
1778538458,214.305381
1778538458,213.610426
1778538458,226.288146
1778538458,222.784322
1778538458,223.591179
1778538458,220.584208
1778538458,226.749115
1778538458,221.305188
