timestamp,cpu_pct,mem_rss_kb,mem_vsz_kb,threads_total,ygc,ygc_time_s,fgc,fgc_time_s,heap_used_kb,heap_capacity_kb,metaspace_used_kb
1779577105,0.00,426704,5759052,47,157,0.866,0,0.000,114533,248832,59350
1779577106,0.00,426704,5759052,47,157,0.866,0,0.000,114533,248832,59350
1779577107,0.00,426704,5759052,47,157,0.866,0,0.000,114533,248832,59350
1779577109,14.50,427008,5770316,98,157,0.866,0,0.000,128869,248832,59350
1779577110,15.65,427008,5770316,98,157,0.866,0,0.000,141157,248832,59350
1779577111,14.59,427008,5770316,98,157,0.866,0,0.000,152421,248832,59350
1779577112,15.48,427008,5770316,98,157,0.866,0,0.000,163685,248832,59350
1779577113,15.19,427008,5770316,97,157,0.866,0,0.000,174949,248832,59350
1779577114,14.88,427008,5770316,97,157,0.866,0,0.000,187237,248832,59350
1779577116,15.52,427008,5770316,97,157,0.866,0,0.000,198501,248832,59350
1779577117,14.85,427008,5770316,97,157,0.866,0,0.000,209765,248832,59350
1779577118,14.47,427008,5770316,97,157,0.866,0,0.000,221029,248832,59350
1779577119,15.69,427008,5770316,97,157,0.866,0,0.000,233317,248832,59350
1779577120,17.06,427008,5770316,97,158,0.870,0,0.000,106341,248832,59354
1779577121,16.07,427008,5770316,97,158,0.870,0,0.000,118629,248832,59354
1779577122,13.82,427008,5770316,97,158,0.870,0,0.000,129893,248832,59354
1779577124,15.29,427008,5770316,97,158,0.870,0,0.000,142181,248832,59354
1779577125,15.35,427008,5770316,97,158,0.870,0,0.000,152421,248832,59354
1779577126,14.50,427008,5770316,97,158,0.870,0,0.000,164709,248832,59354
1779577127,15.45,427008,5770316,97,158,0.870,0,0.000,175973,248832,59354
1779577128,15.35,427008,5770316,97,158,0.870,0,0.000,189285,248832,59354
1779577129,14.66,427008,5770316,97,158,0.870,0,0.000,200549,248832,59354
1779577131,14.53,427008,5770316,97,158,0.870,0,0.000,212837,248832,59354
1779577132,15.52,427008,5770316,97,158,0.870,0,0.000,224101,248832,59354
1779577133,14.72,427008,5770316,97,158,0.870,0,0.000,234341,248832,59354
1779577134,15.35,427008,5770316,97,159,0.874,0,0.000,108624,247808,59354
1779577135,15.35,427008,5770316,97,159,0.874,0,0.000,119888,247808,59354
1779577136,14.50,427008,5770316,97,159,0.874,0,0.000,132176,247808,59354
1779577138,14.81,427008,5770316,97,159,0.874,0,0.000,142416,247808,59354
1779577139,13.82,427008,5770316,97,159,0.874,0,0.000,154704,247808,59354
1779577140,15.69,427008,5770316,97,159,0.874,0,0.000,165968,247808,59354
1779577141,14.53,427008,5770316,97,159,0.874,0,0.000,178256,247808,59354
1779577142,16.31,427008,5770316,97,159,0.874,0,0.000,189520,247808,59354
1779577143,13.59,427008,5770316,97,159,0.874,0,0.000,200784,247808,59354
1779577145,14.66,427008,5770316,97,159,0.874,0,0.000,213072,247808,59354
1779577146,17.39,427008,5770316,97,159,0.874,0,0.000,223312,247808,59354
1779577147,19.83,427008,5770316,97,160,0.878,0,0.000,75870,247808,59354
1779577148,16.31,427008,5770316,97,160,0.878,0,0.000,88158,247808,59354
1779577149,15.55,427008,5770316,97,160,0.878,0,0.000,100446,247808,59354
1779577150,14.78,427008,5770316,97,160,0.878,0,0.000,111710,247808,59354
1779577152,14.72,427008,5770316,97,160,0.878,0,0.000,123998,247808,59354
1779577153,15.19,427008,5770316,97,160,0.878,0,0.000,134238,247808,59354
1779577154,13.94,427008,5770316,97,160,0.878,0,0.000,145502,247808,59354
1779577155,14.91,427008,5770316,97,160,0.878,0,0.000,157790,247808,59354
1779577156,15.97,427008,5770316,97,160,0.878,0,0.000,169054,247808,59354
1779577157,14.53,427008,5770316,97,160,0.878,0,0.000,181342,247808,59354
1779577159,15.42,427008,5770316,97,160,0.878,0,0.000,192606,247808,59354
1779577160,13.79,427008,5770316,97,160,0.878,0,0.000,203870,247808,59354
1779577161,17.20,427008,5770316,97,161,0.880,0,0.000,79970,248832,59354
1779577162,13.85,427008,5770316,97,161,0.880,0,0.000,90210,248832,59354
1779577163,14.56,427008,5770316,97,161,0.880,0,0.000,102498,248832,59354
