timestamp,cpu_pct,mem_rss_kb,mem_vsz_kb,threads_total,ygc,ygc_time_s,fgc,fgc_time_s,heap_used_kb,heap_capacity_kb,metaspace_used_kb
1779325929,0.00,212828,5721004,47,10,0.055,0,0.000,32718,66560,56266
1779325930,0.00,212828,5721004,47,10,0.055,0,0.000,32718,66560,56266
1779325931,0.00,212828,5721004,47,10,0.055,0,0.000,34766,66560,56266
1779325932,131.03,227172,5772204,100,11,0.063,0,0.000,45618,70656,59321
1779325933,79.83,232860,5772204,100,12,0.066,0,0.000,46418,73728,59324
1779325935,51.67,233952,5772204,100,13,0.071,0,0.000,40809,72704,59324
1779325936,31.09,233952,5772204,100,13,0.071,0,0.000,55145,72704,59324
1779325937,29.96,233952,5772204,100,14,0.074,0,0.000,45158,73728,59251
1779325938,18.42,233984,5772204,98,14,0.074,0,0.000,57446,73728,59251
1779325939,20.09,233984,5772204,98,15,0.076,0,0.000,48099,74752,59251
1779325940,17.35,233984,5772204,98,15,0.076,0,0.000,59363,74752,59251
1779325942,20.60,233984,5772204,98,16,0.080,0,0.000,44032,74752,59251
1779325943,18.58,233984,5772204,98,16,0.080,0,0.000,55296,74752,59251
1779325944,17.51,233984,5772204,98,16,0.080,0,0.000,65536,74752,59251
1779325945,25.00,233984,5772204,98,17,0.082,0,0.000,50176,74752,59251
1779325946,18.68,233984,5772204,98,17,0.082,0,0.000,60416,74752,59251
1779325947,17.62,233984,5772204,98,18,0.084,0,0.000,44032,74752,59251
1779325949,18.84,233984,5772204,98,18,0.084,0,0.000,55296,74752,59251
1779325950,17.32,233984,5772204,98,18,0.084,0,0.000,67584,74752,59251
1779325951,18.76,233984,5772204,98,19,0.088,0,0.000,47368,73728,59251
1779325952,17.32,233984,5772204,99,19,0.088,0,0.000,59656,73728,59251
1779325953,24.63,233984,5772204,99,20,0.090,0,0.000,42248,72704,59251
1779325954,18.38,234508,5772204,99,20,0.090,0,0.000,53512,72704,59251
1779325955,17.99,234560,5772204,98,20,0.090,0,0.000,64776,72704,59251
1779325957,16.81,234560,5772204,98,21,0.092,0,0.000,48834,73728,59251
1779325958,18.84,234560,5772204,98,21,0.092,0,0.000,60098,73728,59251
1779325959,17.95,234112,5772204,98,22,0.096,0,0.000,41976,73728,59251
