timestamp,cpu_pct,mem_rss_kb,mem_vsz_kb,threads_total,ygc,ygc_time_s,fgc,fgc_time_s,heap_used_kb,heap_capacity_kb,metaspace_used_kb
1779378263,0.00,679492,5742588,35,134,1.396,0,0.000,230941,492544,38672
1779378264,0.86,679492,5742588,35,134,1.396,0,0.000,230941,492544,38672
1779378265,0.00,679492,5742588,35,134,1.396,0,0.000,230941,492544,38672
1779378266,21.69,680012,5742588,37,134,1.396,0,0.000,251421,492544,38672
1779378267,18.22,680012,5742588,37,134,1.396,0,0.000,271901,492544,38672
1779378268,20.00,680012,5742588,37,134,1.396,0,0.000,293405,492544,38672
1779378269,21.28,680012,5742588,37,134,1.396,0,0.000,311837,492544,38672
1779378271,19.87,680172,5742588,36,134,1.396,0,0.000,333341,492544,38672
1779378272,20.92,680352,5742588,35,134,1.396,0,0.000,352797,492544,38672
1779378273,21.46,680352,5742588,35,134,1.396,0,0.000,372253,492544,38672
1779378274,19.01,680352,5742588,35,134,1.396,0,0.000,393757,492544,38672
1779378275,20.56,680352,5742588,35,134,1.396,0,0.000,414237,492544,38672
1779378276,21.51,680352,5742588,35,134,1.396,0,0.000,432669,492544,38672
1779378278,20.18,680352,5742588,35,135,1.401,0,0.000,169126,508928,38672
1779378279,20.43,680352,5742588,35,135,1.401,0,0.000,189606,508928,38672
1779378280,21.23,680352,5742588,35,135,1.401,0,0.000,209062,508928,38672
1779378281,19.78,680352,5742588,35,135,1.401,0,0.000,229542,508928,38672
1779378282,21.28,680352,5742588,35,135,1.401,0,0.000,250022,508928,38672
1779378283,19.17,680352,5742588,35,135,1.401,0,0.000,269478,508928,38672
1779378285,20.78,680352,5742588,35,135,1.401,0,0.000,289958,508928,38672
1779378286,19.83,680352,5742588,35,135,1.401,0,0.000,311462,508928,38672
1779378287,19.21,680352,5742588,35,135,1.401,0,0.000,329894,508928,38672
1779378288,22.71,680352,5742588,35,135,1.401,0,0.000,351398,508928,38672
1779378289,19.91,680352,5742588,35,135,1.401,0,0.000,370854,508928,38672
1779378290,19.87,680352,5742588,35,135,1.401,0,0.000,392358,508928,38672
1779378292,22.32,680352,5742588,35,135,1.401,0,0.000,411814,508928,38672
1779378293,18.84,680352,5742588,35,135,1.401,0,0.000,431270,508928,38672
1779378294,19.78,680352,5742588,35,135,1.401,0,0.000,452774,508928,38672
1779378295,22.61,680352,5742588,35,136,1.404,0,0.000,171056,509952,38672
1779378296,18.06,680352,5742588,35,136,1.404,0,0.000,190512,509952,38672
1779378297,21.41,680352,5742588,35,136,1.404,0,0.000,212016,509952,38672
1779378299,18.72,680352,5742588,35,136,1.404,0,0.000,229424,509952,38672
1779378300,18.92,680352,5742588,35,136,1.404,0,0.000,251952,509952,38672
1779378301,20.56,680352,5742588,35,136,1.404,0,0.000,271408,509952,38672
1779378302,20.87,680352,5742588,35,136,1.404,0,0.000,289840,509952,38672
1779378303,19.78,680352,5742588,35,136,1.404,0,0.000,311344,509952,38672
1779378304,22.51,680352,5742588,35,136,1.404,0,0.000,330800,509952,38672
1779378306,19.87,680352,5742588,35,136,1.404,0,0.000,350256,509952,38672
1779378307,19.01,680352,5742588,35,136,1.404,0,0.000,371760,509952,38672
1779378308,19.62,680352,5742588,35,136,1.404,0,0.000,392240,509952,38672
1779378309,20.73,680352,5742588,35,136,1.404,0,0.000,412720,509952,38672
1779378310,20.43,680352,5742588,35,136,1.404,0,0.000,432176,509952,38672
1779378311,19.01,680352,5742588,35,136,1.404,0,0.000,452656,509952,38672
1779378313,48.46,680352,5742588,35,137,1.407,0,0.000,170032,509952,38669
1779378314,21.28,680352,5742588,35,137,1.407,0,0.000,190512,509952,38669
1779378315,21.28,680352,5742588,35,137,1.407,0,0.000,209968,509952,38669
1779378316,19.09,680352,5742588,35,137,1.407,0,0.000,232496,509952,38669
1779378317,21.51,680352,5742588,35,137,1.407,0,0.000,250928,509952,38669
1779378318,19.78,680352,5742588,35,137,1.407,0,0.000,270384,509952,38669
1779378319,19.91,680352,5742588,35,137,1.407,0,0.000,292912,509952,38669
1779378321,20.34,680352,5742588,35,137,1.407,0,0.000,311344,509952,38669
1779378322,18.97,680352,5742588,35,137,1.407,0,0.000,331824,509952,38669
1779378323,22.03,680352,5742588,35,137,1.407,0,0.000,353328,509952,38669
1779378324,21.46,680352,5742588,35,137,1.407,0,0.000,371760,509952,38669
1779378325,45.49,680612,5742588,37,138,1.425,0,0.000,220208,494592,38669
1779378327,345.74,680612,5742588,37,139,1.439,0,0.000,392307,490496,38669
1779378328,359.87,680612,5742588,37,141,1.466,0,0.000,248911,497664,38669
1779378330,331.69,680612,5742588,37,142,1.477,0,0.000,423574,498688,38669
1779378331,371.91,680848,5742588,36,144,1.502,0,0.000,267926,496640,38669
1779378333,331.54,680848,5742588,36,145,1.514,0,0.000,408640,498688,38669
1779378334,360.62,680848,5742588,36,147,1.537,0,0.000,236608,497664,38669
1779378336,335.76,680848,5742588,35,148,1.547,0,0.000,364461,500736,38669
1779378337,358.48,680848,5742588,35,150,1.573,0,0.000,204717,495616,38669
1779378339,338.94,680848,5742588,35,151,1.591,0,0.000,327457,488448,38669
1779378340,355.40,680848,5742588,35,152,1.603,0,0.000,431195,496640,38669
1779378341,342.86,680848,5742588,35,154,1.625,0,0.000,276426,498688,38669
1779378343,344.31,680848,5742588,35,155,1.633,0,0.000,393162,503808,38669
1779378344,336.91,680848,5742588,35,157,1.662,0,0.000,236302,495616,38669
1779378346,361.94,680848,5742588,35,158,1.676,0,0.000,344846,491520,38669
1779378347,335.94,680848,5742588,35,160,1.705,0,0.000,215191,492544,38669
1779378349,339.71,680848,5742588,35,161,1.717,0,0.000,335066,496640,38669
1779378350,338.16,680848,5742588,35,163,1.744,0,0.000,186335,495616,38669
1779378352,332.51,680848,5742588,35,164,1.759,0,0.000,295903,490496,38669
1779378353,362.43,680848,5742588,35,165,1.767,0,0.000,444397,502784,38669
1779378355,346.21,680848,5742588,35,167,1.794,0,0.000,295824,496640,38669
1779378356,348.24,680848,5742588,35,169,1.807,0,0.000,442256,495616,38669
1779378358,332.77,680848,5742588,35,170,1.840,0,0.000,281215,492544,38669
1779378359,367.04,680848,5742588,35,171,1.853,0,0.000,427993,496640,38669
1779378361,329.12,680848,5742588,35,173,1.873,0,0.000,281352,504832,38669
1779378362,340.81,680848,5742588,35,174,1.883,0,0.000,426760,502784,38669
1779378364,342.95,680848,5742588,35,176,1.909,0,0.000,266774,495616,38669
1779378365,310.36,680848,5742588,35,177,1.920,0,0.000,244246,496640,38669
1779378366,2.61,680848,5742588,35,177,1.920,0,0.000,244246,496640,38669
