timestamp,cpu_pct,mem_rss_kb,mem_vsz_kb,threads_total,ygc,ygc_time_s,fgc,fgc_time_s,heap_used_kb,heap_capacity_kb,metaspace_used_kb
1780455290,0.00,409368,5759196,47,196,0.862,0,0.000,193363,230400,59234
1780455291,0.00,409368,5759196,47,196,0.862,0,0.000,193363,230400,59234
1780455292,0.88,409368,5759196,47,196,0.862,0,0.000,193363,230400,59234
1780455293,11.63,409408,5770460,98,196,0.862,0,0.000,206675,230400,59234
1780455294,13.39,409408,5770460,98,197,0.867,0,0.000,95706,229376,59234
1780455295,13.94,409408,5770460,98,197,0.867,0,0.000,105946,229376,59234
1780455297,11.69,409408,5770460,98,197,0.867,0,0.000,117210,229376,59234
1780455298,12.99,409408,5770460,97,197,0.867,0,0.000,129498,229376,59234
1780455299,13.16,409408,5770460,97,197,0.867,0,0.000,140762,229376,59234
1780455300,11.43,409408,5770460,97,197,0.867,0,0.000,152026,229376,59234
1780455301,13.36,409408,5770460,97,197,0.867,0,0.000,163290,229376,59234
1780455302,12.47,409408,5770460,97,197,0.867,0,0.000,174554,229376,59234
1780455303,13.07,409408,5770460,97,197,0.867,0,0.000,184794,229376,59234
1780455304,11.38,409408,5770460,97,197,0.867,0,0.000,197082,229376,59234
1780455306,13.30,409408,5770460,97,197,0.867,0,0.000,208346,229376,59234
1780455307,19.43,409408,5770460,97,198,0.870,0,0.000,77315,229376,59234
1780455308,13.16,409408,5770460,97,198,0.870,0,0.000,88579,229376,59234
1780455309,12.20,409408,5770460,97,198,0.870,0,0.000,98819,229376,59234
1780455310,11.58,409408,5770460,97,198,0.870,0,0.000,111107,229376,59234
1780455311,13.94,409408,5770460,97,198,0.870,0,0.000,122371,229376,59234
1780455312,12.25,409408,5770460,97,198,0.870,0,0.000,134659,229376,59234
1780455314,12.39,409408,5770460,97,198,0.870,0,0.000,145923,229376,59234
1780455315,11.30,409408,5770460,97,198,0.870,0,0.000,157187,229376,59234
1780455316,13.10,409408,5770460,97,198,0.870,0,0.000,169475,229376,59234
1780455317,12.33,409408,5770460,97,198,0.870,0,0.000,180739,229376,59234
1780455318,12.17,409408,5770460,97,198,0.870,0,0.000,190979,229376,59234
1780455319,13.02,409408,5770460,97,199,0.872,0,0.000,81411,230400,59234
1780455320,11.50,409408,5770460,97,199,0.872,0,0.000,92675,230400,59234
1780455322,12.44,409408,5770460,97,199,0.872,0,0.000,103939,230400,59234
1780455323,13.16,409408,5770460,97,199,0.872,0,0.000,115203,230400,59234
1780455324,13.42,409408,5770460,97,199,0.872,0,0.000,126467,230400,59234
1780455325,12.50,409408,5770460,97,199,0.872,0,0.000,137731,230400,59234
1780455326,11.30,409408,5770460,97,199,0.872,0,0.000,148995,230400,59234
1780455327,12.33,409408,5770460,97,199,0.872,0,0.000,160259,230400,59234
1780455328,12.28,409408,5770460,97,199,0.872,0,0.000,171523,230400,59234
1780455330,12.28,409408,5770460,97,199,0.872,0,0.000,182787,230400,59234
1780455331,13.30,409408,5770460,97,199,0.872,0,0.000,195075,230400,59234
1780455332,12.23,409408,5770460,97,199,0.872,0,0.000,205315,230400,59234
1780455333,12.17,409408,5770460,97,200,0.874,0,0.000,73394,230400,59234
1780455334,13.19,409408,5770460,97,200,0.874,0,0.000,85682,230400,59234
1780455335,11.97,409408,5770460,97,200,0.874,0,0.000,96946,230400,59234
1780455336,11.45,409408,5770460,97,200,0.874,0,0.000,108210,230400,59234
1780455338,13.25,409408,5770460,97,200,0.874,0,0.000,119474,230400,59234
1780455339,12.44,409408,5770460,97,200,0.874,0,0.000,130738,230400,59234
1780455340,11.48,409408,5770460,97,200,0.874,0,0.000,140978,230400,59234
1780455341,12.23,409408,5770460,97,200,0.874,0,0.000,152242,230400,59234
1780455342,13.19,409408,5770460,97,200,0.874,0,0.000,164530,230400,59234
1780455343,12.44,409408,5770460,97,200,0.874,0,0.000,175794,230400,59234
1780455344,12.28,409408,5770460,97,200,0.874,0,0.000,187058,230400,59234
1780455346,11.58,409408,5770460,97,200,0.874,0,0.000,198322,230400,59234
1780455347,18.46,405240,5770460,97,201,0.877,0,0.000,74424,225280,59234
1780455348,12.53,405240,5770460,97,201,0.877,0,0.000,84664,225280,59234
1780455349,13.10,405240,5770460,97,201,0.877,0,0.000,96952,225280,59234
