timestamp,cpu_pct,mem_rss_kb,mem_vsz_kb,threads_total,ygc,ygc_time_s,fgc,fgc_time_s,heap_used_kb,heap_capacity_kb,metaspace_used_kb
1779391638,0.00,203244,9377712,55,10,0.034,0,0.000,43840,57344,55122
1779391639,0.00,203244,9377712,55,10,0.034,0,0.000,43840,57344,55122
1779391640,0.00,203244,9377712,55,10,0.034,0,0.000,43840,57344,55122
1779391641,90.67,209104,9947832,100,11,0.038,0,0.000,44690,59392,59095
1779391642,73.46,218304,9953128,101,12,0.040,0,0.000,44009,61440,59145
1779391643,56.76,221108,9953128,101,13,0.042,0,0.000,48431,67584,59146
1779391645,15.26,221108,9953128,101,14,0.044,0,0.000,44335,67584,59147
1779391646,17.02,221140,9953128,100,14,0.044,0,0.000,54575,67584,59147
1779391647,14.90,221212,9953128,99,15,0.046,0,0.000,48028,67584,59147
1779391648,17.80,220128,9951976,99,16,0.047,0,0.000,39836,67584,59147
1779391649,16.72,220128,9951976,99,16,0.047,0,0.000,52124,67584,59147
1779391650,27.06,220332,9951976,98,17,0.049,0,0.000,43932,67584,59147
1779391651,15.81,220332,9951976,99,17,0.049,0,0.000,54172,67584,59147
1779391652,16.16,220332,9951976,99,18,0.050,0,0.000,43932,65536,59147
1779391654,14.17,220332,9951976,99,18,0.050,0,0.000,56220,65536,59147
1779391655,15.09,220332,9951976,99,19,0.052,0,0.000,45598,65536,59147
1779391656,14.21,220492,9951976,99,20,0.054,0,0.000,37406,67584,59147
1779391657,23.81,220760,9951976,100,20,0.054,0,0.000,47646,67584,59147
1779391658,15.04,220760,9951976,100,21,0.056,0,0.000,39454,67584,59147
1779391659,17.00,220760,9951976,101,21,0.056,0,0.000,51742,67584,59147
1779391660,17.47,221020,9951976,101,22,0.058,0,0.000,39669,69632,59147
1779391661,16.76,221024,9953000,102,22,0.058,0,0.000,51957,69632,59147
1779391663,25.52,222064,9953000,102,23,0.059,0,0.000,39669,69632,59147
1779391664,15.09,222108,9953000,101,23,0.059,0,0.000,51957,69632,59147
1779391665,17.80,222108,9953000,101,24,0.060,0,0.000,37621,69632,59147
1779391666,16.72,222108,9953000,101,24,0.060,0,0.000,49909,69632,59147
1779391667,14.02,222108,9953000,101,24,0.060,0,0.000,60149,69632,59147
1779391668,17.72,222108,9953000,101,25,0.063,0,0.000,47493,69632,59147
1779391669,17.88,222112,9954024,103,25,0.063,0,0.000,59781,69632,59147
1779391671,28.38,222388,9954024,102,26,0.064,0,0.000,45445,69632,58835
